,order,Q_decile,mu,sigma,loc,n,mean,median,min,max,n95,n90,n75,n25,n10,n05
57,5,8,5.106566846026415,0.5487631983938402,0,3242670,206.43608275336982,140.153178481482,90.0032999071232,2934.8614674007,91.3128637279228,91.2296769042942,91.0400234605139,90.3588358054036,90.1560124607622,90.09238554447991
58,6,8,5.115606309383546,0.44043918346049593,0,12179589,187.3131112217988,153.437019326749,90.0025256682791,2356.91461856831,91.6299991218533,91.5516034733798,91.3511169750718,90.4997504627196,90.2002581067704,90.1165041811117
59,7,8,5.111437591855349,0.4267469630208052,0,30651428,185.5190761155442,153.890083220429,90.0031388090568,2795.90520473379,91.6085538166092,91.5241226100781,91.3689400106984,90.5312452947256,90.2644841841245,90.1350391210246
60,8,8,5.6530967860739,0.5688962251614399,0,20720615,338.0395254812625,277.178069963375,90.0023833371932,3872.09423687413,97.0518437792717,96.8780363400491,95.9777961286682,92.0293125918401,91.4734061681176,90.9592388008536
61,9,8,5.788028223553355,0.5248067169579845,0,13766140,378.6266434005614,319.942088165106,90.0216491932566,3352.62431880106,141.120528483307,139.450943049215,135.887988475433,112.569866916334,100.310841535592,95.3099977805934
62,10,8,6.8043650210502005,0.4196311751403031,0,3749778,981.2258258821125,878.831525090331,92.1078621766165,3666.42802491027,222.51173688552,217.310171663137,193.904226497392,148.638042551445,128.737580522594,119.574782600444
63,4,9,5.55648589411503,0.6540942912817799,0,1946730,322.10840961240575,246.738584238459,90.0001189395379,2354.23817771884,92.3215628002158,92.3083029675524,92.03828475956,90.8118167251361,90.2814693947475,90.1418422219178
64,5,9,5.117028013215329,0.5641495731629647,0,3621601,212.65646653234333,141.215821798498,90.0028776486033,2934.8614674007,91.2513943778178,91.1774062754154,90.9981137895805,90.3588358054036,90.1790484248258,90.1198235057903
65,6,9,5.1566625126041075,0.4413790574549277,0,12278438,194.54630432182773,161.532413930843,90.0043719302823,2316.26493591809,91.6976433642008,91.690127163925,91.4516753715707,90.604538899076,90.1950234468588,90.1227390810772
66,7,9,5.163547781511196,0.4448517451572779,0,26522882,197.10366088676713,162.351124643092,90.0068492727715,2881.86382012688,92.027246725135,91.9260928446974,91.586244704455,90.6830873296666,90.3136210835171,90.1663706143592
67,8,9,5.736633884365361,0.5657873020356525,0,20153404,366.04153295698103,306.865466721127,90.0023833371932,4608.99757564991,98.3647342714205,98.0707541345486,96.97901706985,92.0976536134557,91.5710524888313,91.0457832249996
68,9,9,5.852611490581812,0.535737168493524,0,12927432,405.63665633935614,343.236139247594,90.1465356901967,4142.51133370596,149.262661903361,148.689667928251,144.628010973402,122.512086144834,106.216792898917,98.4370353561023
69,10,9,6.887408858236533,0.43233300288365634,0,3185960,1073.0165832850707,956.938030625177,90.5678200952695,4408.09944828841,255.794763667999,248.339668646391,223.594639493711,165.110903474759,143.673779175277,130.415383072505
