,order,Q_decile,mu,sigma,loc,n,mean,median,min,max,n95,n90,n75,n25,n10,n05
1,1,1,4.652249174847666,0.983878697959353,0,8518,180.77531441946346,93.90222125575308,0.18221897617692998,2439.346106329651,15.705502693133743,15.496518680222417,14.744082064185001,7.638081837659017,5.5970377815349535,2.783354007777011
11,2,1,4.601458022795462,0.9331285853043658,0,6466,162.04453469492543,95.26450062590507,0.18369642691263,3850.7664635640704,14.311253905469206,13.994040127673905,12.626844703360911,6.477650023534544,3.0919109883964344,1.9218342435090991
21,3,1,4.348790614605144,0.9660945836925233,0,6442,127.1006749955246,71.02341575398464,0.18423023418299,1371.3214407269716,8.589821020045711,8.221337912526145,7.770347395656895,3.503528386727784,1.0868776354116916,0.29933156239138
31,4,1,4.5812138645154645,1.0112781437393634,0,2902,162.27713552980651,95.3043113449252,1.5117602131416,1779.0552743151966,10.472375050279163,10.268984556979998,9.76392544949564,5.04473449836867,2.8402492266008066,1.9148722574785229
41,5,1,4.080450332983529,0.8397283062322117,0,7114,87.62930974243758,56.23070369864604,0.0607337907265392,2430.9732308760586,9.527674444119125,9.38345526711863,7.734980035868333,3.0560296301935823,0.4780861332618904,0.18947999360651868
51,6,1,4.08546429816672,0.7963394181275721,0,27648,82.48205321603542,54.70669258221606,0.0598840109594436,2260.415482694744,9.710621122407206,9.408377066893529,8.510021864858674,3.1876864919902896,1.0495565221569652,0.5919809156422088
61,7,1,4.466752452436639,0.6886811916235633,0,29431,110.55756323416577,90.10585857316703,0.0591418461526027,1821.2088953613086,17.763599448665204,17.469544073533633,16.30492261920462,8.803993530038177,3.832053027769293,2.080577590233224
71,8,1,5.452219332301881,0.8102750045766628,0,17852,312.92441960537224,245.71174710417256,4.761914907322638,2365.252501146723,30.830372597775447,30.41514704961917,29.475772599301276,22.094648634948747,15.65443069604394,12.107578525257447
81,9,1,5.769296723708041,0.5375763197817501,0,7581,371.17227981855257,313.86402873435543,18.11159461749435,1858.626397520224,134.37037266235257,130.46153802934774,52.10587428397021,28.778597486108104,24.782121367996513,22.631607102431648
91,10,1,6.604406832443602,0.41876081978721574,0,3210,794.4397508652889,758.6899553536475,101.58576857556251,1800.1694980768625,130.6408142133269,128.63103267120667,127.62822518093348,113.46300072162573,111.01773292949443,109.39227763905028
2,1,2,4.689462123245196,0.9789697593201508,0,8518,185.76531456594668,99.65541249850003,0.0612099728102547,2681.415178553026,16.153704873267092,15.920075114852114,15.32482708279438,8.377837639764156,5.294096254123592,4.6002079625837595
12,2,2,4.648488878872323,0.9013609331818373,0,6466,166.96765957785328,99.0062303478805,0.613654972420775,3828.418864217693,16.65419546900269,16.511763212606546,15.932248896434098,10.213357466826363,6.936141498512253,4.589927477780296
22,3,2,4.3703519607631724,0.9574732826467698,0,6442,129.53482283665383,72.97471977148034,0.12275327275507202,1605.1402879177435,9.30322363417451,9.125839939392902,8.071770436592887,3.5937940254887875,2.48265465108981,1.0542655813168622
32,4,2,4.602119242114626,0.999848349207786,0,2902,163.812628699764,97.85888344398566,1.16636781159642,1749.0818116682772,11.935040471449279,10.823134777186558,10.052797416480717,5.604936980011211,3.519555882224527,1.9754337748590427
42,5,2,4.123991149682571,0.8205740260324541,0,7114,90.36356294963585,57.70292880914117,0.118895391435276,2511.480953658888,10.430704133851805,10.138698291253107,9.442414559814948,4.1244896729181875,1.000585328878342,0.3811231575323486
52,6,2,4.1242629465349365,0.7822408080139459,0,27648,84.73414559561272,57.664069714970005,0.0598840109594436,2266.829901614481,10.438383104541106,10.121954799925003,9.137746681547071,3.4386330360181567,1.4107495676188493,0.6641755074998262
62,7,2,4.498650231916783,0.6699957827733338,0,29431,113.16162923655415,92.72991583925311,0.304403257168278,1808.6402080875696,19.331798054443233,19.050483168614104,18.15365431320225,11.424687629109595,6.907987389505737,3.808422320422957
72,8,2,5.484227938952103,0.7811454934831353,0,17852,317.77405136541284,252.62498509013824,7.438962632994784,2360.7310527828786,35.30461054302242,34.80677131868659,33.51186742377234,26.260032305085314,18.64457961457929,15.663501500697082
82,9,2,5.794483239407477,0.5356837263929084,0,7581,380.04804101821577,324.52165874131856,18.798163954646476,1874.4959455317069,144.23935575193562,138.97818777889364,61.09895698301048,28.828513494148698,25.799157050866935,22.705823351453745
92,10,2,6.65458337580952,0.43085489358691836,0,3210,840.8354877307571,792.9676239961314,104.42472099430043,1887.4884620421421,141.36404595607658,140.37073243986848,133.22537051387684,112.99953902852486,108.30232802726937,106.6084436213915
3,1,3,4.721560239767317,0.9664455440160442,0,8518,190.12390944401054,101.78392254142427,1.8726340160669543,2525.378170833285,17.28331210380268,17.014280925252596,16.114967691010882,10.363609282194117,7.351617512193789,5.740754133866174
13,2,3,4.669381727445105,0.8921546436852527,0,6466,168.54308584890077,99.51517688532351,0.613654972420775,3866.8019072105235,16.478613809616927,16.4033186447121,15.714132810304,10.564253973954369,5.603008545602044,1.9865845728912896
23,3,3,4.381337748022226,0.9520697826590175,0,6442,130.20452217422053,73.6494676707446,0.061443556206405,1595.4828952539274,9.172326892371627,9.06034399241539,8.515525450779512,4.501780791285933,1.5236806524252022,1.2310006723778428
33,4,3,4.622006103862492,0.9963421619517276,0,2902,166.4483323279265,98.67577112452521,0.241881634102655,1774.1744618523512,12.9751902662282,12.518768522457497,11.518544126295048,7.180657644662767,2.4489185351388456,1.9516656904149072
43,5,3,4.142824185353601,0.8140011517646393,0,7114,91.23697531981529,58.77078468722105,0.119885855506083,2489.282137987281,11.598913908173845,11.104069123562446,9.394894724473234,2.441534674252415,0.6689343720907913,0.23910699677814048
53,6,3,4.161058617821476,0.7656860762667695,0,27648,87.02607267440834,59.78898331444833,0.0598840109594436,2263.8781042263763,12.005621675472105,11.65426677009106,10.52965848309217,4.570120837276057,1.9409492798997579,0.784997811605177
63,7,3,4.530839911260171,0.6622585332596314,0,29431,116.23062638694728,95.51750584360062,0.272181115403013,1670.2642729014906,20.291147340111138,20.087480478679037,18.94866131657964,11.841280973963572,6.43679144581961,3.3713947220912304
73,8,3,5.501450414393833,0.7741337795349595,0,17852,321.8046347669806,259.93958251077373,3.529687382245883,2334.180064907647,36.95536348104061,36.4901678497694,34.7605599586121,27.943468308522302,20.767162746752998,16.555193269594366
83,9,3,5.80594938687148,0.5368737895364891,0,7581,384.73730364955566,328.61033764392135,19.73832971584741,1939.3816433805155,147.35647144941456,140.67251452929767,63.57037900200289,30.144081214334662,24.010950924434983,22.04812663019581
93,10,3,6.668020326712336,0.4283950463223589,0,3210,851.5552278285016,806.998350833476,103.85221704148081,2038.607200380126,144.301132263292,143.62423677251667,135.74878365652017,119.75535981315508,116.0096123866357,110.39860005938921
4,1,4,4.75931564746302,0.9582704078982598,0,8518,194.44654285508685,106.89521117197121,2.211019812798722,2496.0835823812286,18.695122426407497,18.572943343953522,16.829263179571516,11.138399240832916,5.906563044677007,3.512034713833062
14,2,4,4.699924087710675,0.8814766206011541,0,6466,173.28316455885974,101.78526598629196,2.5890647262592266,3894.2351213882152,20.039889480116248,19.658869294427188,18.333249874405656,12.375636287378013,8.802365969060173,4.473833032963508
24,3,4,4.40446740597485,0.9488539523528766,0,6442,133.58867591218214,74.78396369676665,0.12275327275507202,1924.4783001248377,10.47674715592396,10.05149308129673,9.095601125614992,4.156194741536543,1.7306387152960194,0.985518077801966
34,4,4,4.647889203678463,0.9847523322932041,0,2902,169.3915746878155,101.78336200215224,1.6340407867770772,1779.648113024209,12.927230951083885,12.586703199651437,11.117865380593418,6.844399262103721,3.326828252245175,2.4197306401796936
44,5,4,4.171671074599285,0.7905563396232972,0,7114,93.09451813857261,61.53482532284204,0.121198411975825,2775.7971936092563,11.038079908567859,10.728055019331295,9.536762177994666,4.1694042782104495,1.7149399828267389,0.46658986486833837
54,6,4,4.188630633751033,0.7523832986221075,0,27648,88.67366679944331,61.61512441066995,0.0598840109594436,2266.5236479029973,13.003994408801583,12.64995439059951,11.486083921845905,6.168364087286117,2.8597478729608086,1.0881788994567747
64,7,4,4.555530260601219,0.6608449009260845,0,29431,118.85506537097784,98.37586764583813,0.243527277041178,1747.4652273882978,20.33048420315947,20.024268563364878,19.210029515880215,12.847570502271553,7.969044600982256,3.8738707147673774
74,8,4,5.52714322877778,0.7518415630723312,0,17852,325.7355339077282,264.6017895588983,3.84205871224903,2249.4599721992495,39.321867871667266,38.705627515115616,36.997947524865666,26.587996465010026,19.473529041335972,16.41269462824068
84,9,4,5.8173550319691945,0.5404839673452293,0,7581,389.4760891975956,333.86535498778505,19.213538611095366,1972.496674030682,143.73447653033756,140.40455059965996,60.05389314575477,29.7722006267066,25.029209979786124,23.23105141057502
94,10,4,6.705911492027067,0.425353566161184,0,3210,884.6209933858219,823.9917468142517,113.48295904953326,2095.42875427724,148.39848883619064,147.3808641471265,145.04110096583287,128.46406835469259,119.6780863633096,115.48161532575584
5,1,5,4.7997248957923695,0.9482856660857474,0,8518,200.04204733024883,111.45879696122265,0.18221897617692998,2492.2236896918034,19.780856355099477,19.146655613095994,18.170975986342732,11.802301422263097,7.592742042654758,7.009737891441394
15,2,5,4.734754202414697,0.8739037763277944,0,6466,178.2600743668978,104.8117695004838,3.81660107776732,3922.3080888088716,20.846178688812266,19.982950390578125,18.88381463675593,11.657522837606448,8.155244290506307,6.6761137188288044
25,3,5,4.417448632795729,0.941876136047779,0,6442,135.07283734891135,76.68466421423356,0.24546198896830998,1990.1004276877686,10.287728661114217,10.008176980349809,9.14942575316488,4.0789780660597765,2.564424273375676,1.954554675997538
35,4,5,4.676049233343704,0.967654642919436,0,2902,172.6270691146511,102.04314226204178,2.14390147520555,1820.6298235007023,15.616293494548675,15.547239578990911,14.598489836563216,9.600573809105756,6.638636844946095,3.1319392230531897
45,5,5,4.2006473958168025,0.7635662408115584,0,7114,94.19053549608267,62.015540117393634,0.121198411975825,2661.172816405243,13.079079404171512,12.86311276648046,11.503082943597903,7.031676675336246,1.593725998710074,0.43302849645031805
55,6,5,4.223978209007425,0.7476400525999999,0,27648,91.09425638241274,65.1974011779943,0.0598840109594436,2260.7772341292225,13.430153491317375,13.110861780554314,11.615787341267751,5.732011734151729,3.347788462413342,0.7855954435824194
65,7,5,4.592466753217868,0.6569653013737744,0,29431,122.832648634284,102.84646615399375,0.362908153870684,1670.3972163218682,21.29958017777579,20.860124884858926,19.57222783060151,13.40116613353463,8.88206269013796,5.53174586001758
75,8,5,5.557227796138677,0.7400755677869518,0,17852,332.4676658019152,277.39165721396535,2.6123674975944104,2297.3582944710306,41.228437049697604,40.793993035660485,39.24243434040962,28.84012494088335,22.115708713340364,17.831433452835615
85,9,5,5.8228481539857615,0.5441829826304373,0,7581,392.88416319252605,333.16191029373783,20.9006290403688,2035.733068881965,147.7592943415454,142.36849788675642,63.837169314865335,30.770197963491484,25.565618033473978,24.655606479392276
95,10,5,6.753867510609494,0.4357107880362141,0,3210,932.6158262845753,861.6180661039284,116.92178483067109,2392.5496027712693,152.27811815464383,151.38159341440021,148.27221489934652,136.15291024804674,121.86269514455425,119.77994508421567
6,1,6,4.826662506394121,0.9532637245416739,0,8518,203.71403844867234,116.15453536915999,0.0612987472450774,2802.785450029685,18.88133319649742,18.61336205621156,17.864193002629882,9.857354777294987,6.719194852879391,3.0774245157547915
16,2,6,4.761797865236606,0.8651151525186377,0,6466,181.90693371735878,107.49173931463082,1.333339393714168,3941.686108267018,20.428892569279665,19.973967776155508,19.322146302237545,15.288419835914555,9.516404132292996,6.232339612615154
26,3,6,4.446905447729695,0.9380164971240238,0,6442,138.59444013217487,78.10836026211018,0.24546198896830998,2383.6460431460455,10.722214513982642,10.444549029355583,9.56561865205485,4.9169611993377655,2.9338684903787007,2.2701169441292373
36,4,6,4.695163071638854,0.9728123117837439,0,2902,176.06448036865206,104.41004170599896,1.5931897671076503,1834.3093108178223,14.266497516897886,13.948344572680996,13.26819747633194,7.82331684489756,4.125484016350844,2.418918660898228
46,5,6,4.2256923701870175,0.7626475996938082,0,7114,95.82501199638992,64.90277055868798,0.121198411975825,2551.759425064038,13.912359442353486,13.554021214360741,12.153550258483987,6.281766872713939,2.570720599387455,0.4740162144959278
56,6,6,4.266496101143757,0.7377877598094938,0,27648,94.19150201965616,68.67245403808126,0.0598840109594436,2266.9351595669827,14.45724956907505,13.978381045123419,13.076782835025176,6.8647583131315715,2.800044638203536,0.783161640157139
66,7,6,4.625528463435348,0.6614813013151527,0,29431,126.98185977113516,107.48526155784695,0.061207518097206,1583.4011955586668,21.652029193734332,21.24507553465632,20.247067078829204,13.467772138507872,8.087494766330423,4.756473251360703
76,8,6,5.583556522198076,0.7337814610062017,0,17852,339.53801185648575,284.9422864451045,6.527394903769786,2276.3381057734846,41.75299953740669,41.255975967714456,38.83516010979934,27.044721370364368,21.587023692139987,17.56174002597395
86,9,6,5.82495994932618,0.5531138834816569,0,7581,395.4373133094299,336.36531764289714,18.103963914851036,2095.525057414007,142.83284840375202,136.9331575087856,61.097145133614404,29.267069662596437,26.89494360936001,25.501736150066282
96,10,6,6.792396134233068,0.44235439185296044,0,3210,972.9039711313764,888.5673517468886,119.55812641326573,2678.247744324954,159.48242687878675,157.9925332235398,151.5001858330191,139.12839298241343,135.0647112372624,132.39812244409492
7,1,7,4.872923505964665,0.947743887810658,0,8518,211.58810754542083,123.39946063436851,0.182201372179618,2864.0583106669997,19.795342737485512,19.309915350655405,18.46496859927847,10.925216439297868,6.692172242723022,5.349708657220654
17,2,7,4.813931677033479,0.8502551921435876,0,6466,188.39816343586983,113.45734264804776,4.043509910716613,3923.8756330339634,22.43927649981516,21.939050762659928,20.99196778905773,14.703795737284512,10.312412440365987,7.20505954643568
27,3,7,4.45547988574438,0.9652631832468956,0,6442,141.62864950534484,80.16278750343467,0.12275327275507202,2388.1575578736874,10.235112196617065,9.926994029765005,8.843952216072852,4.045675849114779,2.3772027486969836,0.9584110785500808
37,4,7,4.726373520130388,0.9581231847107258,0,2902,179.62759101241,106.96371966530876,1.59318976710765,1819.4566840068849,17.300067766377737,17.166175952406046,16.247298989606286,10.704443038565433,4.405417659404056,2.894272663224519
47,5,7,4.243181413071173,0.7642654463121402,0,7114,97.69091313740321,65.9333270307645,0.0607337907265392,2750.9969381277183,13.774999568380702,13.535703249386435,12.469298934306071,5.367453712386515,1.66816557569086,0.9452114505751728
57,6,7,4.310887988596961,0.7318393084388147,0,27648,97.87482327802019,72.71957969419259,0.0598840109594436,2265.6239270605947,14.64967369818028,14.339298047047935,13.312126544480021,7.735474792780326,3.6601124088711026,1.5183056654760927
67,7,7,4.668888868785278,0.670653043793212,0,29431,132.8452520664212,113.4735561415342,0.061207518097206,1674.701660410101,22.020441215901858,21.692753382498896,20.686864042200785,14.3834749839996,8.892999113278968,4.716183298536056
77,8,7,5.613793931988292,0.7231798539591278,0,17852,347.45423412562036,294.98742916137303,0.777727728291466,2529.198719242466,45.038165669541556,44.12410850224032,41.723121876420706,29.947191026596496,24.726625881545743,16.567240718083475
87,9,7,5.838816340277637,0.5624933713438048,0,7581,403.0200022689898,342.4466476053515,14.316233801796415,2124.0168485508175,143.38370914783187,138.6204064162296,67.15984383088326,30.922313916517183,25.886373101980226,23.322987822986203
97,10,7,6.813569616178144,0.43459048456725385,0,3210,991.7688317037054,900.4633881205253,129.7977016656615,2665.0984044995503,177.90366682590835,175.49483638568398,170.020140257997,155.34916672524253,144.49086105183437,143.81930613450405
8,1,8,4.915889665136717,0.9431088410569076,0,8518,218.22715093193565,129.7605206848753,0.1822172157771988,2936.753682262914,19.591460518514786,19.38442241176876,18.347185545901457,11.230028478515127,6.6813583665882,5.543280576144614
18,2,8,4.8417060083494885,0.8540898353624713,0,6466,193.92036040061194,118.13288577131036,0.791374083870735,3951.521007240598,22.86451745228105,22.229774450708987,20.77398219952599,14.913716793527044,11.373660795835256,9.516166814557343
28,3,8,4.48373053468691,0.9759546747681016,0,6442,145.98406564417328,82.42693397667276,0.12246428460842,2534.8128274635865,9.528268184451486,8.601134794816296,8.22173352451752,3.4685309373543656,1.2724687573559967,0.6797891709846122
38,4,8,4.744401394680187,0.9939364040007899,0,2902,186.28119869383866,109.80012640108646,0.182201372179618,1850.9160773794877,14.896123056195929,14.289950846544318,13.437046319454687,7.321382920982292,2.4489185351388456,1.9516656904149072
48,5,8,4.287004729049154,0.7503223936489178,0,7114,101.23605119039968,69.35789735715608,0.1844871928175,2777.9176127161977,15.193203881415043,15.04901797838403,13.915477102457883,7.614125910200012,3.059988801968191,0.5363139649182931
58,6,8,4.350013165295725,0.7318546217263707,0,27648,101.25502021578177,76.81589041492501,0.0598840109594436,2276.3768649496683,15.247333089991454,14.796381616706245,13.61687691865465,7.232746295674774,3.0395997850911916,1.0899441274247872
68,7,8,4.723081001269222,0.6739517620878618,0,29431,140.19321167982667,120.82239764646502,0.656400914932865,1738.0394062841997,22.02024391453655,21.673428089137087,20.387322456625803,13.814567562613606,7.978022440156367,4.049551232008468
78,8,8,5.647633744266443,0.7115804830761531,0,17852,356.894580106454,305.51270490643276,6.803740910930408,2824.7426614404067,45.79002036351714,45.47488096758905,42.89698587679929,29.38396264382484,22.382814396648534,17.238210997347206
88,9,8,5.849427147492598,0.568814794287606,0,7581,408.84511373495263,346.0121593570578,17.461484372993432,2183.505231510873,139.84783027064935,133.81908267000048,86.27732784284045,31.78542517077642,27.844961886269076,26.625421601042166
98,10,8,6.8399235027284755,0.432797474241575,0,3210,1018.4029485897048,921.9920238162133,141.74354615416473,2705.521862458852,193.93515479285364,191.32502063458165,184.47806592416825,161.27895363940627,152.19256695141073,147.5955623596051
9,1,9,5.002525394030631,0.9357382135521546,0,8518,236.6666716260285,142.0449147906669,1.02982092816009,2928.1430341637765,21.45372068667698,20.39162970355485,19.717162150907072,12.2035400305947,7.559427148005643,5.627018214305352
19,2,9,4.931129601719057,0.8371912406108593,0,6466,208.45848649650767,129.06562498251986,3.70916301185161,3937.0348365123964,24.502809258153842,24.146576919638985,23.04365267462228,16.56329621640551,13.824855579216765,10.16267525969757
29,3,9,4.549466821991597,0.9745112454675295,0,6442,155.02516409162413,89.60986825977616,0.24546198896830998,2565.731265092108,9.15135710369666,8.614451496526186,8.059264179077715,3.5516621292118447,2.2289525902713634,1.0487234319293635
39,4,9,4.813949388531085,1.004405695825013,0,2902,202.27700524900033,116.58154846683478,1.59318976710765,1886.757919655172,13.707270738509779,13.13846376602596,12.863198501337628,7.0161950462401785,2.4489185351388456,2.1442125335553652
49,5,9,4.353748861125552,0.7264533914223454,0,7114,106.33767434305102,74.40391781810914,0.243429005258514,2751.7049695095807,17.339417149672876,16.704396740931127,15.644620083994432,8.000845315890558,5.399276630116117,3.15653936919892
59,6,9,4.455047195541691,0.7087275542684397,0,27648,110.80317651105257,85.60828070052398,0.121169736141925,2266.7891392991173,17.751694441441458,17.42005178897172,16.006189562912496,9.660049313275511,5.324856204913921,3.563006975256702
69,7,9,4.823394959883581,0.6624054520309582,0,29431,154.04450427529434,131.5607764819187,0.611024957659279,1857.431981707111,25.02101253253623,24.539888814888712,23.19737774399916,16.78553874233837,12.342027771335054,7.8042207341488705
79,8,9,5.712398669857929,0.6926932726483536,0,17852,377.19004788136573,325.39652519332355,5.504669434976364,3694.7921492114374,51.34898508851924,50.6553473434351,47.45562056265473,30.89034625003223,25.42319703328235,18.742412493519534
89,9,9,5.911754353315996,0.5697287294313739,0,7581,435.5644041226195,361.01566108185074,14.316233801796415,2372.631381421494,154.9661702458009,147.99009289605306,84.8496941433556,30.143685787249797,27.51088743292799,25.024635195236936
99,10,9,6.920502738424228,0.4306374642101454,0,3210,1104.3263190782482,1007.956135464004,141.7367641343177,2864.476745289608,238.5456202781835,237.47316637593156,230.15937775464866,190.59130566937756,175.7872600109957,160.52836372741493
