,order,Q_decile,mu,sigma,loc,n,mean,median,min,max,n95,n90,n75,n25,n10,n05
33,7,3,4.513965932406931,0.7513839175740418,0,899741,117.35555792200044,95.9023152394533,0.0592333192628297,2262.56806539784,11.1929831171412,10.3664758508901,8.14715120475127,1.68600457548592,0.478497357347582,0.183431846446604
43,8,3,5.467875055018562,0.8073272290307452,0,517526,315.0102434682729,248.6082678388305,0.0594644115441639,3214.64973681075,29.556702181025,28.843969057643736,27.347868800232206,13.370167301195893,4.267349515295873,1.2791062831492601
53,9,3,5.795496185110956,0.5295618447081355,0,242270,379.6404858431022,322.369880281778,0.0591202195521733,2380.04610648512,139.99689227735138,137.84790985407113,130.547096455453,35.612834855507,24.873450984102774,14.122755521890115
63,10,3,6.640593296816441,0.4595416365131716,0,83351,838.4346635402503,769.880717994163,0.294531956928469,2681.18232471179,134.9975233917523,134.101890476912,126.73063945406763,93.73954154378423,68.1501919898656,47.340740094697196
4,4,4,4.775147763212395,1.0299871571696833,0,71951,188.55684409806784,123.295786897416,0.0597665241399368,1930.01130281519,7.37390706433014,6.897725705142558,5.151302811997718,1.1906195023415238,0.3602850780991367,0.119944859290271
14,5,4,4.269481752682344,0.9114814427502307,0,164458,106.5501808753906,70.5652446686657,0.059308526971335,2921.14716147826,3.8358335924301756,3.4609656211540245,2.665547616552351,0.48615199730322317,0.18375220719982266,0.120812506862556
24,6,4,4.253692059174712,0.8813409044624141,0,628364,98.10785120771386,69.5453470818656,0.0590885038766663,2333.61037379786,3.86645381000899,3.61269639594838,2.8296127179458646,0.614658952561074,0.18423023418299,0.120040457301781
34,7,4,4.541358194358517,0.741838808728716,0,899102,119.90405380607208,97.58252260982246,0.0591366315886509,2148.9651627009,12.300037732175786,11.663960020437507,9.28940860186012,1.94588819410189,0.545780906136702,0.24244421012053613
44,8,4,5.499580097998752,0.7789628583612765,0,518763,320.01239467194466,257.096233097092,0.0591679029536537,3123.01628946106,31.136971898206284,31.030384881218403,29.4241408453894,15.3513699871922,6.217151081362167,1.982978367140236
54,9,4,5.807277145491334,0.5333350210441989,0,242666,384.5843527811191,328.81690160664004,0.059087316053234,2395.03424827734,138.331732790255,136.83139597974034,129.688275622283,39.539521167865836,26.0402701471951,14.346642223328
64,10,4,6.682640599641525,0.4532302998632561,0,84012,872.3242904690245,796.333329478887,0.296832198020783,2767.56534200495,141.266731117671,137.2399760348274,134.355828830273,97.8673209116681,69.88150725277954,43.83155998016321
5,4,5,4.798751985503108,1.0264132444613847,0,72154,192.43448528277557,124.76980617155,0.0592853967995325,1950.12388261301,7.79200399293931,7.37390706433014,5.67496875229791,1.0865839511026505,0.24142253571555353,0.119944859290271
15,5,5,4.293162893078134,0.8896237468069589,0,163541,107.83696216350542,71.6914428570161,0.0597565573508557,2934.8614674007,4.518116926675845,4.235649146361296,3.248746003116284,0.600068852432573,0.242653865858357,0.12243684125283089
25,6,5,4.291933290065105,0.8598915629017474,0,625641,100.49193957400298,71.8802243345354,0.0590885038766663,2318.09387664691,4.625308948197658,4.29792487493541,3.29936574799562,0.735318354049685,0.24420299362501768,0.120826681562781
35,7,5,4.577610998136687,0.7347952728205606,0,899789,123.69244726790612,101.674268984876,0.0591598184855534,2161.75767958511,13.33649593505237,12.7092905765549,10.3112311689386,2.1189677074484354,0.547153565633573,0.241482442439631
45,8,5,5.539968111795564,0.7577483537651417,0,517336,328.2720685861964,270.420944065405,0.0591453017409908,3269.0055670831,33.4912995531022,32.7283086261274,30.939904222556166,16.404621760326894,7.100906277354212,2.5829108623800954
55,9,5,5.8112283544861025,0.5429298490097133,0,242513,387.6303140025156,328.771251493369,0.0591204087553627,2448.37787103389,137.76616309572645,135.828530387329,126.44683726047315,33.3639560075741,24.22809182259644,12.31302476860612
65,10,5,6.73058406352161,0.4581377125365432,0,83744,918.3478616424254,835.151980124951,1.24439977743709,2980.82938287351,150.81295718656582,149.9976292268353,143.34764726367646,107.41898073001455,82.76438158368853,53.72379862090104
6,4,6,4.818990093501985,1.0286987092774629,0,71708,197.17254110471637,125.903731075919,0.0597665241399368,1950.12388261301,8.03307905931261,7.66467490787877,5.73675140172372,1.2506988814526134,0.34461697896090776,0.119944859290271
16,5,6,4.327630438333469,0.8735471661453138,0,162919,110.14275761074352,75.408262124677,0.0597337233672723,2921.14716147826,5.1762355469617,4.853258236581548,3.562750823301718,0.711152118505131,0.24646605579455128,0.177985452231359
26,6,6,4.338715537043312,0.8441863292725539,0,623963,104.09561934267509,78.1417363603235,0.0590885038766663,2332.78440056549,5.455059686397695,5.04675509266202,3.8185472585142164,0.8077904661957568,0.245283924413382,0.122442111100433
36,7,6,4.610264496464184,0.7365919739361976,0,898260,127.89734910669377,107.773564953478,0.0591418461526027,2029.11952663972,14.004704343084912,13.25637370797548,10.925547909318542,2.29896134820392,0.5512408309461634,0.24341505858061
46,8,6,5.5732045696302475,0.7399273412355626,0,518048,335.7670875769666,276.699221827101,0.0595984776493055,3591.66601568782,35.73548779180286,34.632959842826004,31.658579139656258,17.1630268293755,8.772751185743042,3.2715783584084166
56,9,6,5.810107116218732,0.5560761782839927,0,242466,389.6497634109003,330.7483069251435,0.0591204087553627,2526.23348699309,126.63230774333033,122.72447544691974,108.08092079653244,31.065905268057296,20.063598754511442,11.43618633920376
66,10,6,6.77162694957127,0.4477491898789478,0,83626,955.6546820230506,858.172579362127,1.94425954091732,3166.99305774495,162.205743312194,160.936800340082,151.03815978007418,124.14291173687188,104.70015066714424,90.06747203045967
7,4,7,4.845480828360408,1.020088296386132,0,71857,201.46201098278885,127.957224148214,0.0600550903121799,1942.63792338225,9.368148961452867,8.80018043606455,7.4034555590866145,1.3879838281275576,0.305994470410721,0.119944859290271
17,5,7,4.352133808113842,0.8635563596207823,0,162152,112.57018422184682,77.32275279844865,0.0598301055485963,2934.8614674007,6.08484160574691,5.70181718073577,4.308696373585049,0.734519673723056,0.245061706688782,0.12249820610119944
