,order,Q_decile,mu,sigma,loc,n,mean,median,min,max,n95,n90,n75,n25,n10,n05
43,8,3,5.501450414393832,0.7741337795349594,0,17852,321.8046347669806,259.93958251077373,3.529687382245883,2334.180064907647,36.95536348104061,36.4901678497694,34.7605599586121,27.943468308522302,20.767162746752998,16.555193269594366
53,9,3,5.80594938687148,0.5368737895364891,0,7581,384.73730364955566,328.61033764392135,19.73832971584741,1939.3816433805155,147.35647144941456,140.67251452929767,63.57037900200289,30.144081214334662,24.010950924434983,22.04812663019581
63,10,3,6.668020326712336,0.4283950463223589,0,3210,851.5552278285016,806.998350833476,103.85221704148081,2038.607200380126,144.301132263292,143.62423677251667,135.74878365652017,119.7553598131551,116.0096123866357,110.39860005938921
4,4,4,4.647889203678463,0.9847523322932041,0,2902,169.3915746878155,101.78336200215224,1.6340407867770772,1779.648113024209,12.927230951083885,12.586703199651437,11.117865380593418,6.844399262103721,3.326828252245175,2.4197306401796936
14,5,4,4.171671074599285,0.7905563396232972,0,7114,93.09451813857261,61.53482532284204,0.121198411975825,2775.7971936092563,11.038079908567859,10.728055019331295,9.536762177994667,4.1694042782104495,1.7149399828267389,0.46658986486833837
24,6,4,4.188630633751033,0.7523832986221075,0,27648,88.67366679944332,61.61512441066995,0.0598840109594436,2266.5236479029973,13.003994408801583,12.64995439059951,11.486083921845905,6.168364087286117,2.8597478729608086,1.0881788994567747
34,7,4,4.555530260601219,0.6608449009260845,0,29431,118.85506537097785,98.37586764583813,0.243527277041178,1747.4652273882978,20.33048420315947,20.024268563364878,19.210029515880215,12.847570502271553,7.969044600982256,3.8738707147673774
44,8,4,5.52714322877778,0.7518415630723312,0,17852,325.73553390772827,264.6017895588983,3.84205871224903,2249.4599721992495,39.321867871667266,38.705627515115616,36.997947524865666,26.587996465010026,19.473529041335972,16.41269462824068
54,9,4,5.8173550319691945,0.5404839673452293,0,7581,389.4760891975956,333.86535498778505,19.213538611095366,1972.496674030682,143.73447653033756,140.40455059965996,60.05389314575476,29.7722006267066,25.029209979786124,23.23105141057502
64,10,4,6.705911492027067,0.425353566161184,0,3210,884.6209933858219,823.9917468142517,113.48295904953326,2095.42875427724,148.39848883619064,147.3808641471265,145.04110096583287,128.46406835469259,119.6780863633096,115.48161532575584
5,4,5,4.676049233343704,0.967654642919436,0,2902,172.6270691146511,102.04314226204178,2.14390147520555,1820.6298235007023,15.616293494548675,15.547239578990911,14.598489836563216,9.600573809105756,6.638636844946095,3.1319392230531897
15,5,5,4.2006473958168025,0.7635662408115584,0,7114,94.19053549608267,62.015540117393634,0.121198411975825,2661.1728164052433,13.079079404171509,12.86311276648046,11.503082943597903,7.031676675336246,1.593725998710074,0.43302849645031805
25,6,5,4.223978209007425,0.7476400525999999,0,27648,91.09425638241274,65.1974011779943,0.0598840109594436,2260.7772341292225,13.430153491317375,13.110861780554314,11.615787341267751,5.732011734151729,3.347788462413342,0.7855954435824194
35,7,5,4.592466753217868,0.6569653013737744,0,29431,122.83264863428398,102.84646615399375,0.362908153870684,1670.3972163218682,21.29958017777579,20.860124884858926,19.57222783060151,13.40116613353463,8.88206269013796,5.53174586001758
45,8,5,5.557227796138677,0.7400755677869519,0,17852,332.4676658019152,277.39165721396535,2.6123674975944104,2297.3582944710306,41.228437049697604,40.793993035660485,39.24243434040962,28.84012494088335,22.115708713340364,17.831433452835615
55,9,5,5.8228481539857615,0.5441829826304373,0,7581,392.88416319252605,333.16191029373783,20.9006290403688,2035.733068881965,147.7592943415454,142.36849788675642,63.837169314865335,30.770197963491484,25.565618033473978,24.655606479392276
65,10,5,6.753867510609494,0.4357107880362141,0,3210,932.6158262845753,861.6180661039284,116.92178483067107,2392.5496027712693,152.27811815464383,151.38159341440021,148.27221489934652,136.15291024804674,121.86269514455425,119.77994508421567
6,4,6,4.695163071638854,0.9728123117837439,0,2902,176.06448036865206,104.41004170599896,1.5931897671076503,1834.3093108178223,14.266497516897886,13.948344572680996,13.26819747633194,7.82331684489756,4.125484016350844,2.418918660898228
16,5,6,4.2256923701870175,0.7626475996938082,0,7114,95.82501199638992,64.90277055868798,0.121198411975825,2551.759425064038,13.912359442353486,13.554021214360741,12.153550258483987,6.281766872713939,2.570720599387455,0.4740162144959278
26,6,6,4.266496101143757,0.7377877598094938,0,27648,94.19150201965616,68.67245403808126,0.0598840109594436,2266.9351595669827,14.45724956907505,13.978381045123419,13.076782835025176,6.8647583131315715,2.800044638203536,0.783161640157139
36,7,6,4.625528463435348,0.6614813013151527,0,29431,126.98185977113515,107.48526155784695,0.061207518097206,1583.4011955586668,21.652029193734332,21.24507553465632,20.247067078829204,13.467772138507872,8.087494766330423,4.756473251360703
46,8,6,5.583556522198075,0.7337814610062017,0,17852,339.53801185648575,284.9422864451045,6.527394903769786,2276.3381057734846,41.75299953740669,41.255975967714456,38.83516010979934,27.044721370364368,21.587023692139987,17.56174002597395
56,9,6,5.82495994932618,0.5531138834816569,0,7581,395.4373133094299,336.36531764289714,18.103963914851036,2095.525057414007,142.83284840375202,136.9331575087856,61.097145133614404,29.267069662596437,26.89494360936001,25.501736150066282
66,10,6,6.792396134233068,0.44235439185296044,0,3210,972.9039711313764,888.5673517468886,119.55812641326573,2678.247744324954,159.48242687878675,157.9925332235398,151.5001858330191,139.12839298241343,135.0647112372624,132.39812244409492
7,4,7,4.726373520130388,0.9581231847107258,0,2902,179.62759101241,106.96371966530876,1.59318976710765,1819.4566840068849,17.300067766377737,17.166175952406046,16.247298989606286,10.704443038565433,4.405417659404056,2.894272663224519
17,5,7,4.243181413071173,0.7642654463121402,0,7114,97.69091313740323,65.9333270307645,0.0607337907265392,2750.9969381277183,13.774999568380702,13.535703249386435,12.469298934306071,5.367453712386515,1.66816557569086,0.9452114505751728
27,6,7,4.31088798859696,0.7318393084388147,0,27648,97.87482327802019,72.71957969419259,0.0598840109594436,2265.6239270605947,14.64967369818028,14.339298047047935,13.312126544480021,7.735474792780326,3.6601124088711026,1.5183056654760927
37,7,7,4.668888868785279,0.670653043793212,0,29431,132.8452520664212,113.4735561415342,0.061207518097206,1674.701660410101,22.020441215901858,21.692753382498896,20.686864042200785,14.3834749839996,8.892999113278968,4.716183298536056
47,8,7,5.613793931988293,0.7231798539591278,0,17852,347.4542341256203,294.98742916137303,0.777727728291466,2529.198719242466,45.038165669541556,44.12410850224032,41.72312187642071,29.947191026596496,24.726625881545743,16.567240718083475
57,9,7,5.838816340277637,0.5624933713438048,0,7581,403.0200022689898,342.4466476053515,14.316233801796415,2124.0168485508175,143.38370914783187,138.6204064162296,67.15984383088326,30.922313916517183,25.886373101980226,23.322987822986203
67,10,7,6.813569616178144,0.43459048456725385,0,3210,991.7688317037054,900.4633881205253,129.7977016656615,2665.0984044995503,177.90366682590835,175.49483638568398,170.020140257997,155.34916672524253,144.49086105183437,143.81930613450405
8,4,8,4.744401394680187,0.9939364040007899,0,2902,186.28119869383866,109.80012640108646,0.182201372179618,1850.9160773794877,14.896123056195929,14.289950846544318,13.437046319454687,7.321382920982292,2.4489185351388456,1.9516656904149072
18,5,8,4.287004729049154,0.7503223936489178,0,7114,101.23605119039966,69.35789735715608,0.1844871928175,2777.9176127161977,15.193203881415043,15.04901797838403,13.915477102457883,7.614125910200012,3.059988801968191,0.5363139649182931
28,6,8,4.350013165295725,0.7318546217263707,0,27648,101.25502021578177,76.81589041492501,0.0598840109594436,2276.3768649496683,15.247333089991454,14.796381616706245,13.616876918654649,7.232746295674774,3.0395997850911916,1.0899441274247872
38,7,8,4.723081001269222,0.6739517620878618,0,29431,140.19321167982667,120.82239764646502,0.656400914932865,1738.0394062841997,22.02024391453655,21.673428089137087,20.387322456625803,13.814567562613604,7.978022440156367,4.049551232008468
48,8,8,5.647633744266443,0.7115804830761533,0,17852,356.89458010645404,305.51270490643276,6.803740910930408,2824.7426614404067,45.79002036351714,45.47488096758905,42.89698587679929,29.38396264382484,22.382814396648534,17.238210997347206
58,9,8,5.849427147492598,0.568814794287606,0,7581,408.84511373495263,346.0121593570578,17.461484372993432,2183.505231510873,139.84783027064935,133.81908267000048,86.27732784284045,31.78542517077642,27.844961886269076,26.625421601042166
68,10,8,6.8399235027284755,0.432797474241575,0,3210,1018.4029485897048,921.9920238162133,141.74354615416473,2705.521862458852,193.93515479285364,191.32502063458165,184.47806592416825,161.27895363940627,152.19256695141073,147.5955623596051
9,4,9,4.813949388531085,1.004405695825013,0,2902,202.27700524900033,116.58154846683478,1.59318976710765,1886.757919655172,13.707270738509779,13.13846376602596,12.863198501337628,7.016195046240177,2.4489185351388456,2.1442125335553652
19,5,9,4.353748861125552,0.7264533914223454,0,7114,106.33767434305102,74.40391781810914,0.243429005258514,2751.7049695095807,17.339417149672876,16.704396740931127,15.644620083994432,8.000845315890558,5.399276630116117,3.15653936919892
29,6,9,4.455047195541692,0.7087275542684397,0,27648,110.80317651105257,85.60828070052398,0.121169736141925,2266.7891392991173,17.751694441441458,17.42005178897172,16.006189562912496,9.660049313275511,5.324856204913921,3.563006975256702
39,7,9,4.823394959883582,0.6624054520309582,0,29431,154.04450427529434,131.5607764819187,0.611024957659279,1857.431981707111,25.02101253253623,24.539888814888712,23.19737774399916,16.78553874233837,12.342027771335054,7.8042207341488705
49,8,9,5.712398669857929,0.6926932726483536,0,17852,377.19004788136573,325.39652519332355,5.504669434976364,3694.7921492114374,51.34898508851924,50.6553473434351,47.45562056265473,30.89034625003223,25.42319703328235,18.742412493519534
59,9,9,5.911754353315996,0.5697287294313739,0,7581,435.5644041226195,361.01566108185074,14.316233801796415,2372.631381421494,154.9661702458009,147.99009289605306,84.8496941433556,30.143685787249797,27.51088743292799,25.024635195236936
69,10,9,6.920502738424228,0.4306374642101454,0,3210,1104.3263190782482,1007.956135464004,141.7367641343177,2864.476745289608,238.5456202781835,237.47316637593156,230.15937775464866,190.59130566937756,175.7872600109957,160.52836372741493
