,order,Q_decile,mu,sigma,loc,n,mean,median,min,max,n95,n90,n75,n25,n10,n05
4,1,4,4.783931826683972,1.0014601675097003,0,219673,198.8720628462216,112.665853382116,0.0593754108283021,3217.14689456143,12.2719261400188,11.631860650409896,9.483871884577926,2.024025529170989,0.603279408415416,0.24221652558287063
14,2,4,4.746912229951588,0.9102161438746077,0,176533,179.37584035716816,109.900422054357,0.0595742444262146,3951.0202143532,14.8135009447394,14.185421275802,12.32189089413436,2.63536836352464,0.718725868570997,0.4194197580432238
24,3,4,4.450571129061784,1.0439754756690836,0,164994,141.77249755742312,84.5002897023407,0.0591175193854697,2530.30008261826,3.12114359818936,2.873173199086836,2.19878252040074,0.42878029504111,0.183298097110868,0.120340513773403
34,4,4,4.775147763212395,1.0299871571696833,0,71951,188.5568440980679,123.295786897416,0.0597665241399368,1930.01130281519,7.37390706433014,6.897725705142558,5.151302811997718,1.1906195023415238,0.3602850780991367,0.119944859290271
44,5,4,4.269481752682343,0.9114814427502308,0,164458,106.55018087539064,70.5652446686657,0.059308526971335,2921.14716147826,3.8358335924301756,3.4609656211540245,2.665547616552351,0.48615199730322317,0.18375220719982266,0.120812506862556
54,6,4,4.253692059174713,0.8813409044624141,0,628364,98.10785120771389,69.5453470818656,0.0590885038766663,2333.61037379786,3.86645381000899,3.61269639594838,2.8296127179458646,0.614658952561074,0.18423023418299,0.120040457301781
64,7,4,4.5413581943585175,0.741838808728716,0,899102,119.90405380607207,97.58252260982246,0.0591366315886509,2148.9651627009,12.300037732175786,11.663960020437507,9.28940860186012,1.94588819410189,0.545780906136702,0.24244421012053613
74,8,4,5.499580097998751,0.7789628583612767,0,518763,320.0123946719446,257.096233097092,0.0591679029536537,3123.01628946106,31.136971898206284,31.030384881218403,29.4241408453894,15.3513699871922,6.217151081362167,1.982978367140236
84,9,4,5.807277145491333,0.5333350210441988,0,242666,384.58435278111904,328.81690160664004,0.059087316053234,2395.03424827734,138.331732790255,136.83139597974034,129.688275622283,39.539521167865836,26.0402701471951,14.346642223328
94,10,4,6.682640599641523,0.4532302998632561,0,84012,872.3242904690245,796.333329478887,0.296832198020783,2767.56534200495,141.266731117671,137.2399760348274,134.355828830273,97.8673209116681,69.88150725277954,43.83155998016321
5,1,5,4.824568086334569,0.9917670826000625,0,218857,204.82154753078692,119.936444985711,0.0592946518048453,3230.41828605372,13.178243270986567,12.473805456446422,10.172280733096525,2.304675120119502,0.6127013774735041,0.245239448633796
15,2,5,4.7824987969429,0.9022684185053135,0,175876,184.8066881436303,111.927352736699,0.0592717160802987,3961.68415701433,15.270257824076737,15.1216007209035,13.205156896528644,2.801259324856901,0.8390058633332573,0.36839842239797765
25,3,5,4.461191668196905,1.0402874217313098,0,164880,142.7202806292567,85.6489427743004,0.0595530448848732,2572.51209314281,3.1846481198696,2.87791068829786,2.1789581452137754,0.429013454527266,0.183298097110868,0.11913746257348524
35,4,5,4.798751985503107,1.0264132444613847,0,72154,192.43448528277557,124.76980617155,0.0592853967995325,1950.12388261301,7.79200399293931,7.37390706433014,5.67496875229791,1.0865839511026505,0.24142253571555353,0.119944859290271
45,5,5,4.293162893078135,0.8896237468069589,0,163541,107.83696216350542,71.6914428570161,0.0597565573508557,2934.8614674007,4.518116926675845,4.235649146361296,3.248746003116284,0.600068852432573,0.242653865858357,0.12243684125283089
55,6,5,4.2919332900651055,0.8598915629017473,0,625641,100.49193957400297,71.8802243345354,0.0590885038766663,2318.09387664691,4.625308948197658,4.29792487493541,3.29936574799562,0.735318354049685,0.24420299362501768,0.120826681562781
65,7,5,4.577610998136687,0.7347952728205606,0,899789,123.69244726790609,101.674268984876,0.0591598184855534,2161.75767958511,13.33649593505237,12.7092905765549,10.3112311689386,2.1189677074484354,0.547153565633573,0.241482442439631
75,8,5,5.539968111795563,0.7577483537651417,0,517336,328.2720685861963,270.420944065405,0.0591453017409908,3269.0055670831,33.4912995531022,32.7283086261274,30.939904222556166,16.404621760326894,7.100906277354212,2.5829108623800954
85,9,5,5.8112283544861025,0.5429298490097133,0,242513,387.63031400251566,328.771251493369,0.0591204087553627,2448.37787103389,137.76616309572645,135.828530387329,126.44683726047315,33.3639560075741,24.22809182259644,12.31302476860612
95,10,5,6.73058406352161,0.4581377125365432,0,83744,918.3478616424254,835.151980124951,1.24439977743709,2980.82938287351,150.81295718656582,149.9976292268353,143.34764726367646,107.41898073001455,82.76438158368853,53.72379862090104
6,1,6,4.863986081945143,0.9775935671358514,0,219319,209.55627302845616,124.893481815019,0.0592666607214981,3241.89735150125,14.323924497102118,13.729339152074928,11.5887884522539,2.95197284659597,0.850026721317378,0.3675230020291526
16,2,6,4.811070709517441,0.8878122385826317,0,176463,188.19197600765588,114.490574443824,0.0599921137116474,3976.70794363636,15.5005934590255,15.3663306220077,14.446746544915333,3.25924455502743,0.837895747974284,0.4163195126385782
26,3,6,4.483550895264288,1.0423973488327962,0,164294,146.10989652361218,87.2232263290845,0.0591348936050034,2731.46066065944,3.30849146497822,3.00745518249927,2.2103613642525,0.429636454642753,0.183298097110868,0.12078013154036506
36,4,6,4.818990093501984,1.0286987092774629,0,71708,197.17254110471634,125.903731075919,0.0597665241399368,1950.12388261301,8.03307905931261,7.66467490787877,5.73675140172372,1.2506988814526134,0.34461697896090776,0.119944859290271
46,5,6,4.327630438333469,0.8735471661453137,0,162919,110.14275761074352,75.408262124677,0.0597337233672723,2921.14716147826,5.1762355469617,4.853258236581548,3.562750823301718,0.711152118505131,0.24646605579455128,0.177985452231359
56,6,6,4.3387155370433135,0.8441863292725541,0,623963,104.09561934267508,78.1417363603235,0.0590885038766663,2332.78440056549,5.455059686397695,5.04675509266202,3.8185472585142164,0.8077904661957568,0.245283924413382,0.122442111100433
66,7,6,4.610264496464184,0.7365919739361977,0,898260,127.89734910669378,107.773564953478,0.0591418461526027,2029.11952663972,14.004704343084912,13.25637370797548,10.925547909318542,2.29896134820392,0.5512408309461634,0.24341505858061
76,8,6,5.5732045696302475,0.7399273412355626,0,518048,335.76708757696656,276.699221827101,0.0595984776493055,3591.66601568782,35.73548779180286,34.632959842826004,31.658579139656258,17.1630268293755,8.772751185743042,3.2715783584084166
86,9,6,5.8101071162187345,0.5560761782839927,0,242466,389.6497634109002,330.7483069251435,0.0591204087553627,2526.23348699309,126.63230774333033,122.72447544691974,108.08092079653244,31.065905268057296,20.063598754511442,11.43618633920376
96,10,6,6.771626949571269,0.4477491898789478,0,83626,955.6546820230504,858.172579362127,1.94425954091732,3166.99305774495,162.205743312194,160.936800340082,151.03815978007418,124.14291173687188,104.70015066714424,90.06747203045967
7,1,7,4.909444257779258,0.9775973318898952,0,218896,217.29609557438062,131.504329806909,0.0592087951818825,3240.2473210386,15.1960156449658,14.765372532687138,12.5276559244433,2.7890684260282312,0.7905473353750131,0.306883181887681
17,2,7,4.86166773927322,0.8726463433468348,0,176180,195.49082253422642,122.759465303194,0.0599478427192397,3964.4532470976,17.608988749938803,17.0375564960913,15.4254183675857,4.944071392613894,1.084402410656871,0.49383782276210775
27,3,7,4.498156032870561,1.052849534380634,0,164082,148.85110466573454,89.74111994261136,0.0591175193854697,2764.30163002908,2.94287338360556,2.75395023369649,2.08453531338727,0.429636454642753,0.1835626000410735,0.120743425081383
37,4,7,4.845480828360408,1.020088296386132,0,71857,201.46201098278883,127.957224148214,0.0600550903121799,1942.63792338225,9.368148961452867,8.80018043606455,7.4034555590866145,1.3879838281275576,0.305994470410721,0.119944859290271
47,5,7,4.352133808113842,0.8635563596207824,0,162152,112.57018422184683,77.32275279844865,0.0598301055485963,2934.8614674007,6.08484160574691,5.70181718073577,4.308696373585049,0.734519673723056,0.245061706688782,0.12249820610119944
