,order,Q_decile,mu,sigma,loc,n,mean,median,min,max,n95,n90,n75,n25,n10,n05
10,7,1,4.530534948896501,0.7036372432659499,0,45243593,116.86446449949798,95.72746986642,0.0590081869226815,2161.75767958511,14.3200172454752,13.5946053805882,11.4500379593748,2.53616358586978,0.665567437126928,0.300742636356651
11,8,1,5.417528665258904,0.9098491728768465,0,24221743,313.3233826525614,271.779089417033,0.0593383649129157,3017.89694272636,20.0946221062878,19.4976779854219,17.126664983096,5.41945868927157,1.34212217517818,0.487387592368538
12,9,1,5.806461646376733,0.5319841382844784,0,11103046,382.24243240210257,331.342481720618,0.0591204087553628,2117.56635290123,121.099851795653,118.919781030833,109.146666472023,40.0587394361466,24.2273211881798,14.2890393253901
13,10,1,6.600757202013822,0.4480439214864237,0,5127344,800.4699971513015,749.756037525473,1.12817207402069,2755.63139036571,126.058452532176,123.450900508804,114.900502642228,82.425320577557,61.9338448993945,43.7944620976442
14,4,2,4.651624098897078,1.0413995690582396,0,3618404,167.85948081408716,97.0529455521726,0.0597665241399368,1932.55048057865,5.39331199977135,5.13877117616893,3.61204227746279,0.779194176705198,0.184096491726232,0.122931790512215
15,5,2,4.264917141900524,0.9059969604595771,0,8558450,108.22437086705294,69.952442419564,0.0594565282863643,2934.8614674007,4.66377779039789,4.34905727827412,3.37951071557458,0.551888829930109,0.237274015382545,0.12246428460842
16,6,2,4.233531334909905,0.8910920208248251,0,26144314,96.76740224546647,68.916482807961,0.0590376188266656,2301.57441199951,3.71013746597514,3.43459782858977,2.64897894298323,0.551288950767142,0.183796280016587,0.0614323927695943
17,7,2,4.5596514950647276,0.7060289644018639,0,44270380,120.03509227031063,97.7307058858119,0.0590081869226815,2161.75767958511,14.560998989215,13.8172675637242,11.5389480892456,2.4775315022959,0.611472690251691,0.244282730668894
18,8,2,5.4024189373052325,0.8541283334618202,0,23440071,303.2870236596333,229.847950919508,0.0593013702941692,2837.57456754336,24.8770731096246,23.7761606452181,20.6115562514308,8.3511950833524,2.44439420262276,0.792395634347325
19,9,2,5.8501002575714995,0.5294483508012172,0,9781558,397.11413414166344,351.467308265864,0.0591202195521733,2121.58645603406,126.632445827196,123.984631827199,112.238268023933,30.1437066189099,22.7135897968193,10.8518845771509
20,10,2,6.663098514407268,0.4412129270290652,0,4893339,849.2707866105477,800.602907247024,0.294531956928469,2681.18232471179,134.632786953697,132.926045464118,124.815370036914,93.8641845372452,72.1594976225043,50.9358961396682
21,4,3,4.695955733421397,1.0664883268747247,0,3147505,177.71354452997596,105.735861232622,0.0612543278630158,1883.89274855321,5.56283414478915,5.21890877670728,4.16508114055462,0.674897983640413,0.183929586475347,0.119944859290271
22,5,3,4.2886207133086645,0.9170290913031741,0,7373808,112.73010813589406,70.5243868994942,0.0593924371691655,2921.14716147826,4.65448571365556,4.25734406430519,3.37081999985709,0.551888829930109,0.1844871928175,0.121449982556896
23,6,3,4.227240588439023,0.8955430664850337,0,26966239,96.65415819586012,68.8103380351487,0.0590885038766663,2358.80255738515,3.42712994142822,3.18522504887682,2.45239448633796,0.54218225383001,0.183530245958303,0.0614323927695943
24,7,3,4.5494844607477285,0.7132239768747544,0,45979236,119.316024233333,97.0803900975601,0.0591348936050034,2148.9651627009,14.091048134605,13.3776783987729,11.2861425952033,2.39542810215259,0.605204313169283,0.297012211482741
25,8,3,5.3733228809255085,0.8643142573517563,0,22361286,296.71689219722947,222.43687067848,0.0594644115441639,2550.76100014033,25.2574746879089,24.3740004995575,21.1866450322675,8.35414601495938,2.28275030999032,0.792004837598875
26,9,3,5.8158601580661635,0.5312369790404345,0,10366990,385.4509209179917,336.593083910246,0.0590792513604151,2161.52164508201,133.639783934125,130.547096455453,120.376912631361,30.1432899857079,21.1259062957551,9.68050467333756
27,10,3,6.657848000387303,0.46138483718457995,0,4659076,852.4084257212224,795.372158173341,1.06526261807656,2767.56534200495,135.308721903705,134.794924461799,128.355143373374,93.9137669662027,68.1501919898656,46.3834763060907
28,4,4,4.682538333893574,1.0521946179401431,0,3446181,173.9067935488579,99.2278540152461,0.0597665241399368,1919.08693336773,5.88148096053077,5.57313420977179,4.07566046688792,0.788739225166475,0.183896241735232,0.119944859290271
29,5,4,4.258327848374192,0.9038731464721621,0,8153802,107.83091275721868,69.5678884741233,0.059308526971335,2921.14716147826,4.49560339838885,4.23498791005,3.24647937673983,0.551888829930109,0.183614104466151,0.119885855506083
30,6,4,4.22721966456567,0.8891709758637208,0,27996898,96.44301427294944,68.5729300821747,0.0590885038766663,2333.61037379786,3.55339474698734,3.33842345245642,2.63393609810968,0.612987472450774,0.184263700165584,0.120250173383446
31,7,4,4.588130180249209,0.7180852734783281,0,44468667,124.11790910509701,101.857984130878,0.0592333192628297,2163.73488880415,14.4539018544586,13.7348916570739,11.444016181299,2.49171248601102,0.611024957659279,0.24541287036248
32,8,4,5.361429026194152,0.846576816479594,0,24263716,291.1786565441913,214.050400998777,0.0591453017409908,3214.64973681075,26.9457044903794,26.5054732019223,23.3048183571226,9.74325535630403,2.62264056076627,0.852875385924415
33,9,4,5.823378592536062,0.5287714485700938,0,10863351,387.97926519262325,338.911384178976,0.0590946983744507,2212.91714866968,142.835910485725,140.145144385195,134.023302007511,31.2252795435814,24.2553176023394,11.4162545575636
34,10,4,6.705544373609264,0.4343493586716562,0,3820402,888.1216513610515,816.133976504795,0.649300758715196,2924.55959436509,155.321599217949,151.749046843365,148.347626278661,113.201235071844,82.7148213169654,54.4625448518218
